DATE,GVZCLS,VXGDXCLS,BAMLH0A0HYM2,sp500,gold_swing,gold_sc,gold_30
2012-03-29,0.35585953450387914,0.2575157894736842,0.5538178472861086,-0.007533333333333303,1.0010569228446324,0.801828604600537,0.821969055624088
2012-03-30,0.34728460596161703,0.24572631578947368,0.5473781048758051,0.017300000000000183,1.0010537407797682,0.8042473937546863,0.821154729942191
2012-04-02,0.34912209064924465,0.24311578947368423,0.5510579576816927,0.035233333333333124,1.0081129807692308,0.8115037612171346,0.8204210305654323
2012-04-03,0.3685177623519804,0.25869473684210526,0.5436982520699173,-0.01886666666666618,1.00089565606807,0.8108990639285973,0.8192640430866974
2012-04-04,0.3854634544712127,0.2812631578947368,0.5510579576816927,-0.04806666666666691,0.9934119810019917,0.7841714437752461,0.8171516338920736
2012-04-05,0.3679052674561045,0.2709894736842105,0.5565777368905244,-0.0029333333333336972,1.0052388289676426,0.789009022083545,0.8147973457820349
2012-04-10,0.40710494079216014,0.3121684210526316,0.5814167433302668,-0.13163333333333335,1.0001520912547528,0.7952978738843335,0.8126446234348418
2012-04-11,0.40873826051449574,0.2968421052631579,0.5795768169273229,0.033733333333333726,1.0024183796856105,0.8020704835159519,0.8108063436776882
2012-04-12,0.38056349530420586,0.2771368421052631,0.5740570377184914,0.06286666666666633,1.0078526125037752,0.8071499407396657,0.8089922518120762
2012-04-13,0.37648019599836674,0.27873684210526317,0.5758969641214352,-0.05769999999999982,0.9976055073331338,0.8061824250780059,0.8073232872957131
2012-04-16,0.3838301347488771,0.2944842105263158,0.5731370745170195,-0.002300000000000182,1.0028818443804035,0.7996516943618025,0.8063396463730257
2012-04-17,0.36810943242139654,0.28572631578947366,0.5666973321067158,0.07070000000000012,0.9900121065375302,0.7911859323222794,0.8051866902095477
2012-04-18,0.35810534912209063,0.29482105263157893,0.5666973321067158,-0.018799999999999574,0.9984816276951108,0.7952978738843335,0.8042030492868603
2012-04-19,0.35381788485095955,0.29305263157894734,0.5676172953081877,-0.02740000000000009,1.004872107186358,0.7982004208693128,0.8038966693273347
2012-04-20,0.34136382196815024,0.2835368421052632,0.5648574057037719,0.005366666666666333,1.0009146341463415,0.7940884793072588,0.8033161599303389
2012-04-23,0.34932625561453656,0.30366315789473686,0.5703771849126036,-0.03863333333333306,0.9981617647058824,0.7880415064218852,0.8023325190076515
2012-04-24,0.3601469987750102,0.2874105263157895,0.5648574057037719,0.016766666666666576,1.006559877955759,0.7979585419538978,0.8017197590886003
2012-04-25,0.35626786443446307,0.28429473684210527,0.5565777368905244,0.062400000000000094,0.9978674790555979,0.7922743874416467,0.8007562747421973
2012-04-26,0.34585545120457334,0.2615578947368421,0.5574977000919963,0.030966666666666545,1.003185196420446,0.7998935732772174,0.8001677027146876
2012-04-27,0.33911800734993874,0.25903157894736845,0.5538178472861086,0.011266666666666272,1.0057436517533254,0.8047311515855162,0.8004781139894701
2012-04-30,0.3456512862392814,0.2749473684210526,0.5556577736890524,-0.01816666666666606,0.9932330827067669,0.7988051181578502,0.8005305210878101
2012-05-01,0.33625969783585136,0.26753684210526313,0.548298068077277,0.02636666666666618,1.001655379984951,0.8049730305009312,0.800627272653976
2012-05-02,0.33789301755818707,0.2682105263157895,0.548298068077277,-0.011699999999999969,0.9972768532526475,0.797232905207653,0.8004095816301026
2012-05-03,0.35626786443446307,0.2791578947368421,0.5446182152713892,-0.03580000000000003,0.9971080669710807,0.7922743874416467,0.800103201670577
2012-05-04,0.33319722335647206,0.28446315789473686,0.5464581416743332,-0.07490000000000009,1.0087450138079166,0.795176934426626,0.8000145127349249
2012-05-08,0.36606778276847696,0.3077894736842105,0.5519779208831647,-0.01793333333333294,0.9849416103257529,0.7752219239048932,0.799482379121012
2012-05-09,0.3944467129440588,0.3160421052631579,0.5556577736890524,-0.030466666666667,0.9981078524124882,0.7655467672882954,0.7981681703472575
2012-05-10,0.37260106165781953,0.3001263157894737,0.5519779208831647,0.01136666666666694,1.0053459119496855,0.7732868925815737,0.796849930258246
2012-05-11,0.3768885259289506,0.30088421052631575,0.5538178472861086,-0.01533333333333303,1.0014233749802308,0.7657886462037103,0.7950922768062307
2012-05-14,0.40935075541037164,0.3376,0.5620975160993561,-0.05013333333333397,0.9971209213051824,0.7539365793483782,0.7931975586354804
2012-05-15,0.4236423029808085,0.3551157894736842,0.5657773689052439,-0.02563333333333276,0.9983964079538166,0.7529690636867183,0.7915689072716865
2012-05-16,0.4532462229481421,0.3641263157894737,0.5722171113155474,-0.019533333333333756,1.0071544715447154,0.7490990010400793,0.7897306275145328
